company_id,company_name,employee_count,employee_count_low,n_sectors,sectors,n_divisions,divisions
10167744,Bondes Møbelfabrik A/S,16,16,1,Møbel- og anden industri mv.,1,Fremstilling af andre møbler
10168740,Metal Work Danmark A/S,18,18,1,Handel,1,Engroshandel med værktøjsmaskiner
10169291,AVISTA OIL Danmark A/S,23,23,1,Olieraffinaderier mv.,1,Fremstilling af raffinerede mineralolieprodukter
10170354,Lyngs Management,1,1,1,Rådgivning mv.,1,Virksomhedsrådgivning og anden rådgivning om driftsledelse
10172748,Beskæftigelsesministeriet,307,307,1,Offentlig administration  forsvar og politi,1,Administration af og bidrag til erhvervsfremme
10175534,Lægerne Kirketerp  Warrer & Isaksen,3,3,1,Sundhedsvæsen,1,Alment praktiserende læger
10177243,Hennings Gulvservice A/S,5 - 9,5,1,Bygge og anlæg,1,Udførelse af gulvbelægninger og vægbeklædning
10183383,Elsass Fonden,38,38,2,Ejendomshandel og udlejning; Sociale institutioner,2,Udlejning af erhvervsejendomme; Foreninger
10185246,Rahbek Brande A/S,NA,NA,2,Metalindustri; Bygge og anlæg,2,Fremstilling af metalkonstruktioner og dele heraf; VVS- og blikkenslagerforretninger
10202590,Meldgaard Ejendomsadministration,7,7,2,Landbrug; Ejendomshandel og udlejning,2,Dyrkning af korn (undtagen ris); Anden udlejning af boliger
10202841,Lægerne Egevej I/S v/C. Pedersen og T. Brønd,9,9,1,Sundhedsvæsen,1,Alment praktiserende læger
10203813,Dansk Svømmeunion,72,72,1,Kultur og fritid,1,Sportsklubber
10206987,Norva24 Danmark A/S,160,160,2,Vandforsyning og renovation; Bygge og anlæg,3,Opsamling og behandling af spildevand; Anden bygge- og anlægsvirksomhed; Anlæg af ledningsnet til væsker
10208440,Byggefirmaet Mogens Lund A/S,51,51,1,Bygge og anlæg,1,Opførelse af bygninger
10209781,Dan-Element A/S,159,159,1,Plast-,1,Fremstilling af byggematerialer af beton
10209994,AVK Tooling A/S,81,81,1,Metalindustri,1,Maskinforarbejdning
10213231,Økonomistyrelsen,2637,2637,1,Offentlig administration  forsvar og politi,1,Generelle offentlige tjenester
10216281,Edrington Danmark,13,13,1,Handel,1,Engroshandel med vin og spiritus
10216990,Nordlux,62,62,1,Handel,1,Engroshandel med møbler
10217970,Multi Køl & Energi A/S,47,47,1,Bygge og anlæg,1,VVS- og blikkenslagerforretninger
10220475,Getinge IT Solutions ApS,60,60,1,It- og informationstjenester,1,Computerprogrammering
10221536,Blågårdsgade/Wesselgade Gårdlaug,3,3,1,Ejendomshandel og udlejning,1,Ejerforeninger
10226392,Danæg A/S,58,58,2,"Føde-, drikke- og tobaksvareindustri; Handel",2,Fremstilling af andre fødevarer i.a.n.; Specialiseret engroshandel med fødevarer i.a.n.
10238889,Stensdal Group A/S,16,16,1,Finansiering og forsikring,1,Ikke-finansielle holdingselskaber
10238935,Primo Danmark A/S,186,186,1,Plast-,1,Fremstilling af plader
10239680,Glunz & Jensen Holding A/S,2,2,1,Finansiering og forsikring,1,Ikke-finansielle holdingselskaber
10242894,Skatteankestyrelsen,828,828,1,Offentlig administration  forsvar og politi,1,Generelle offentlige tjenester
10244714,A/S ESAB,9,9,1,Handel,2,Engroshandel med andre maskiner og andet udstyr; Engroshandel med metaller og metalmalme
10245613,Lantmännen Schulstad A/S,722,722,3,"Føde-, drikke- og tobaksvareindustri; Handel; Ejendomshandel og udlejning",3,Industriel fremstilling af brød; kager mv.; Engroshandel med sukker; Udlejning af erhvervsejendomme
10246415,Colas Danmark A/S,459,459,4,Råstofindvinding; Plast-; Bygge og anlæg; Handel,4,Grus- og sandgravning; indvinding af ler og kaolin; Fremstilling af asfalt og tagpap; Anlæg af veje og motorveje; Engroshandel med træ
10249589,Rio Bravo v/Per Helmuth Jensen,14,14,1,Hoteller og restauranter,1,Restauranter
10255384,AMU Nordjylland,260,260,2,Ejendomshandel og udlejning; Undervisning,2,Udlejning af erhvervsejendomme; Tekniske skoler og fagskoler
10255384,HYTEK,260,260,2,Ejendomshandel og udlejning; Undervisning,2,Udlejning af erhvervsejendomme; Tekniske skoler og fagskoler
10261899,Husene På Frydendalsvej,28,28,1,Sociale institutioner,1,Døgninstitutioner for børn og unge
10266017,Vor Frelsers Kirke v. Vor Frelsers sogns menighedsråd,46,46,1,Andre serviceydelser  mv.,1,Religiøse institutioner og foreninger
10269776,Spritfabrikken Danmark ApS,33,33,1,Handel,1,Engroshandel med vin og spiritus
10270278,Gunnar Kristensen VVS A/S,102,102,1,Bygge og anlæg,1,VVS- og blikkenslagerforretninger
10271940,Madsen Vinduer & Døre ApS,13,13,1,"Træ- og papirindustri, trykkerier",1,Fremstilling af bygningstømmer og snedkeriartikler i øvrigt
10273498,Slagelse Kloakservice ApS,20,20,3,Vandforsyning og renovation; Bygge og anlæg; Ejendomshandel og udlejning,3,Opsamling og behandling af spildevand; Forberedende byggepladsarbejder; Udlejning af erhvervsejendomme
10276012,Dansk Center for Lys,5 - 9,5,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
10276594,C. R. Laurence of Scandinavia ApS,NA,NA,1,Handel,1,Engroshandel med værktøjsmaskiner
10276802,JELD-WEN A/S,4,4,1,Rådgivning mv.,1,Ikke-finansielle hovedsæders virksomhed
10277833,Arne Elkjær A/S,43,43,1,Rådgivning mv.,1,Rådgivende ingeniørvirksomhed inden for byggeri og anlægsarbejder
10279488,Masai Clothing Company ApS,133,133,1,Handel,2,Engroshandel med beklædning; Tøjforretninger
10280087,Millarco International A/S,63,63,1,Handel,1,Engroshandel med isenkram
10282977,Hotel Hillerød A/S,19,19,1,Hoteller og restauranter,1,Hoteller
10284848,Malervarer Engros ApS,7,7,1,Handel,1,Engroshandel med lak
10285372,HE Marine A/S,29,29,1,Møbel- og anden industri mv.,1,Reparation og vedligeholdelse af skibe og både
10285372,Hanstholm Elektronik A/S,29,29,1,Møbel- og anden industri mv.,1,Reparation og vedligeholdelse af skibe og både
10287847,Sydhavn Sogn,26,26,1,Andre serviceydelser  mv.,1,Religiøse institutioner og foreninger
10288347,Scheelsminde,9,9,2,Hoteller og restauranter; Ejendomshandel og udlejning,2,Hoteller; Udlejning af erhvervsejendomme
10290147,Vikan A/S,157,157,2,Møbel- og anden industri mv.; Handel,2,Fremstilling af koste og børster; Engroshandel med andre husholdningsartikler
10290430,Skovbo Revision ApS,2,2,2,Finansiering og forsikring; Reklame og øvrige erhvervsservice,2,Anden finansiel formidling undtagen forsikring og pensionsforsikring; Fotografisk virksomhed
10290511,Linde A/S,106,106,2,Kemisk industri; Handel,2,Fremstilling af industrigasser; Engroshandel med kemiske produkter
10290511,Linde Gas A/S,106,106,2,Kemisk industri; Handel,2,Fremstilling af industrigasser; Engroshandel med kemiske produkter
10290813,Motorola Solutions Danmark A/S,137,137,1,Handel,1,Engroshandel med computere
10294819,Konkurrence- og Forbrugerstyrelsen,319,319,1,Offentlig administration  forsvar og politi,1,Administration af og bidrag til erhvervsfremme
10296404,JHB Ejendomme ApS,2,2,1,Ejendomshandel og udlejning,1,Udlejning af erhvervsejendomme
10298644,Sjølund A/S,66,66,1,Metalindustri,1,Maskinforarbejdning
10302714,DEN SELVEJENDE INSTITUTION FREDENSBORGHUSENE,1,1,1,Hoteller og restauranter,1,Anden restaurationsvirksomhed
10303184,Top-Line Møbelproduktion Møldrup A/S,23,23,1,Handel,1,Engroshandel med møbler
10305012,LOFs landsorganisation,7,7,1,Undervisning,1,Anden undervisning i.a.n.
10305217,Børnehjælpsdagen,13,13,1,Sociale institutioner,1,Foreninger
10305403,Kosmolet A/S,46,46,1,Handel,1,Engroshandel med parfumerivarer og kosmetik
10305934,Silvaco A/S,13,13,1,Handel,2,Engroshandel med andre råvarer og halvfabrikata; Specialiseret engroshandel med fødevarer i.a.n.
10307678,Fjord Foods,9,9,1,Handel,1,Engroshandel med fisk og fiskeprodukter
10309506,MELITEK A/S,51,51,1,Plast-,1,Fremstilling af andre plastprodukter
10313082,Etac A/S,38,38,1,Handel,1,Engroshandel med læge- og hospitalsartikler
10314038,Vilsund Blue A/S,57,57,3,"Føde-, drikke- og tobaksvareindustri; Handel; Ejendomshandel og udlejning",3,Forarbejdning og konservering af fisk; Engroshandel med fisk og fiskeprodukter; Udlejning af erhvervsejendomme
10314631,Amstrup & Baggesen Entreprise A/S,15,15,2,Bygge og anlæg; Ejendomshandel og udlejning,2,Gennemførelse af byggeprojekter; Udlejning af erhvervsejendomme
10315077,Ringsted Bilcenter  Ringsted A/S,6,6,1,Handel,1,Autoreparationsværksteder mv.
10317630,FDC,89,89,1,It- og informationstjenester,1,Databehandling
10323711,Dansk Psykolog Forening,69,69,1,Andre serviceydelser  mv.,1,Fagforeninger
10324475,Ergotec ApS,12,12,1,Handel,1,Engroshandel med kontormøbler
10325285,JF Hillebrand Scandinavia,26,26,1,Transport,1,Speditører
10325838,F&H A/S,291,291,1,Handel,1,Engroshandel med andre husholdningsartikler
10327172,Active Sportswear Int. A/S,NA,NA,1,Handel,1,Engroshandel med beklædning
10327903,Airheat A/S,15,15,1,Maskinindustri,1,Fremstilling af køle- og ventilationsanlæg (til industriel brug)
10328497,Brogaarden,50,50,1,Handel,2,Engroshandel med korn; Anden detailhandel undtagen fra forretninger
10332230,LiveTiles Europe A/S,22,22,2,It- og informationstjenester; Ejendomshandel og udlejning,2,Computerprogrammering; Udlejning af erhvervsejendomme
10332834,Peter Madsen Rederi A/S,27,27,1,Transport,1,Sø- og kysttransport af gods
10343216,A/S Einar Willumsen,68,68,1,Kemisk industri,1,Fremstilling af æteriske olier
10344212,Musikhøjskolen,50,50,1,Undervisning,1,Undervisning i kulturelle discipliner
10344530,Magnild Gardiner,1,1,1,Handel,1,Detailhandel med tæpper
10351235,Folke-Larsens Eftf. A/S,19,19,1,Handel,1,Engroshandel med isenkram
10352789,Autohuset I/S,NA,NA,1,Handel,2,Detailhandel med personbiler; Karosseriværksteder og autolakererier
10355117,fsb,382,382,1,Ejendomshandel og udlejning,2,Almennyttige boligselskaber; Udlejning af erhvervsejendomme
10361990,Karnov Group Denmark A/S,189,189,1,Forlag  tv og radio,1,Udgivelse af telefonbøger og adresselister
10362679,Gaarn Thomsen & Partners A/S,1,1,1,Rejsebureauer  rengøring og anden operationel service,1,Arbejdsformidlingskontorer
10362911,Det Kgl. Vajsenhus,46,46,2,Forlag  tv og radio; Undervisning,2,Udgivelse af bøger; Folkeskoler o.lign.
10363977,AKF Holding A/S,59,59,1,Ejendomshandel og udlejning,1,Administration af fast ejendom på kontraktbasis
10367816,Scleroseforeningen,94,94,3,Forskning og udvikling; Sundhedsvæsen; Sociale institutioner,3,Anden forskning og eksperimentel udvikling inden for naturvidenskab og teknik; Hospitaler; Foreninger
10369177,Greenland Contractors I/S,NA,NA,1,Rejsebureauer  rengøring og anden operationel service,1,Kombinerede serviceydelser
10369703,Symbion A/S,36,36,1,Ejendomshandel og udlejning,1,Udlejning af erhvervsejendomme
10371139,ZERO-MAX A/S,7,7,2,Handel; Ejendomshandel og udlejning,2,Engroshandel med andre maskiner og andet udstyr; Udlejning af erhvervsejendomme
10373816,Crossbridge Energy Fredericia,265,265,2,Råstofindvinding; Olieraffinaderier mv.,3,Indvinding af mineraler til fremstilling af kemiske produkter og gødningsstoffer; Serviceydelser i forbindelse med anden råstofindvinding; Fremstilling af raffinerede mineralolieprodukter
10380774,Ekco ApS,8,8,1,Handel,1,Ikke-specialiseret engroshandel
10382513,Rosenborg Frihavns Børnehave,47,47,1,Sociale institutioner,1,Børnehaver
10393248,Lægehuset i Asnæs I/S,8,8,1,Sundhedsvæsen,1,Alment praktiserende læger
10395895,Dansk Smykkekunst A/S,13,13,1,Handel,1,Engroshandel med kufferter og lædervarer
10396735,Due Andersen Biler A/S,20,20,1,Handel,1,Detailhandel med personbiler
10397677,Carat Tools ApS,7,7,1,Handel,1,Engroshandel med isenkram
10398401,Heidrick & Struggles A/S,18,18,1,Rejsebureauer  rengøring og anden operationel service,1,Arbejdsformidlingskontorer
10401488,Wind Denmark,27,27,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
10402980,Ikast Etiket A/S,12,12,1,Handel,1,Ikke-specialiseret engroshandel
10403782,Vestas Wind Systems A/S,2601,2601,2,Maskinindustri; Forskning og udvikling,2,Fremstilling af vindmøller og dele hertil; Anden forskning og eksperimentel udvikling inden for naturvidenskab og teknik
10404916,Tivoli A/S,1719,1719,3,Hoteller og restauranter; Ejendomshandel og udlejning; Kultur og fritid,3,Restauranter; Udlejning af erhvervsejendomme; Forlystelsesparker o.l.
10405017,Lions Park Søllerød,151,151,2,Ejendomshandel og udlejning; Sundhedsvæsen,2,Boliganvisning; Sundhedspleje
10407036,DeLaval/v Kurt Pedersen,2,2,1,Handel,1,Engroshandel med landbrugsmaskiner
10407192,Factum Books Fond,19,19,1,Handel,1,Detailhandel med bøger
10409012,Lægehuset i Vodskov I/S,11,11,1,Sundhedsvæsen,1,Alment praktiserende læger
10409802,INTERDAN INVEST A/S,2,2,2,Finansiering og forsikring; Ejendomshandel og udlejning,2,Investeringsselskaber; Anden udlejning af boliger
10411912,Hinnerup Fjernvarme,14,14,1,Energiforsyning,1,Varmeforsyning
10416698,Dansk Nordenta A/S,111,111,2,Møbel- og anden industri mv.; Handel,2,Fremstilling af medicinske og dentale instrumenter samt udstyr hertil; Ikke-specialiseret engroshandel
10418488,Geograf A/S,6,6,1,It- og informationstjenester,1,Konsulentbistand vedrørende informationsteknologi
10418542,D.M.S. Dansk Mærkevaresalg A/S,1,1,1,Handel,1,Engroshandel med parfumerivarer og kosmetik
10420644,Miko Gulve A/S,57,57,1,Handel,2,Engroshandel med møbler; Detailhandel med tæpper
10422345,Aasted,327,327,1,Maskinindustri,1,Fremstilling af maskiner til føde-
10423198,Business Skive,9,9,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
10430410,TryghedsGruppen,186,186,1,Finansiering og forsikring,1,Anden finansiel formidling undtagen forsikring og pensionsforsikring
10431514,SP Maskiner A/S,11,11,1,Handel,1,Engroshandel med landbrugsmaskiner
10440033,Hansgrohe A/S,30,30,1,Handel,1,Engroshandel med isenkram
10440742,ReklameService Erik Johnsen,NA,NA,1,Reklame og øvrige erhvervsservice,1,Reklamebureauer
10440831,DANESPO A/S,88,88,2,Landbrug; Handel,2,Dyrkning af grøntsager og meloner; Engroshandel med frugt og grøntsager
10451728,Syddansk Universitetsforlag,8,8,1,Forlag  tv og radio,1,Udgivelse af bøger
10454689,JUHL A/S,6,6,1,Handel,1,Engroshandel med andre råvarer og halvfabrikata
10455537,Experimentarium,134,134,3,Hoteller og restauranter; Ejendomshandel og udlejning; Kultur og fritid,3,Caféer; Udlejning af erhvervsejendomme; Museer
10458048,LOXAM A/S,273,273,1,Rejsebureauer  rengøring og anden operationel service,1,Udlejning og leasing af entreprenørmateriel
10462703,Inter Express Transport A/S,18,18,1,Transport,1,Flytteforretninger
10472687,Cityhuset,2,2,1,Ejendomshandel og udlejning,1,Administration af fast ejendom på kontraktbasis
10472733,Anton Knudsen,80,80,1,Bygge og anlæg,3,Opførelse af bygninger; Anlæg af veje og motorveje; Anlæg af ledningsnet til elektricitet og kommunikation
10477530,Dansk Stillads Service A/S,166,166,1,Bygge og anlæg,1,Anden bygge- og anlægsvirksomhed
10484243,Euro-design,8,8,1,Handel,1,Agenturhandel med tekstiler
10485045,MBM&MAB A/S,28,28,2,Kemisk industri; Handel,2,Fremstilling af plast i ubearbejdet form; Engroshandel med andre maskiner og andet udstyr
10487439,FDZ Forenede Danske Zoneterapeuter,8,8,1,Andre serviceydelser  mv.,1,Faglige sammenslutninger
10492114,Amtssygehusets Vuggestue,11,11,1,Sociale institutioner,1,Vuggestuer
10495075,Sønder Tranders Menighedsråd,18,18,1,Andre serviceydelser  mv.,1,Religiøse institutioner og foreninger
10501148,Exerp,75,75,1,It- og informationstjenester,1,Computerprogrammering
10502306,Egernsund Wienerberger A/S,123,123,2,Plast-; Handel,3,Fremstilling af mursten; Fremstilling af andre keramiske produkter; Engroshandel med træ
10503698,Enemærke & Petersen A/S,681,681,1,Bygge og anlæg,1,Opførelse af bygninger
10504473,Dinex A/S,73,73,1,Handel,1,Engroshandel med reservedele og tilbehør til motorkøretøjer
10504570,Taconic Biosciences A/S,131,131,1,Landbrug,1,Avl af pelsdyr mv.
10508894,ADI-Alarmsystem A/S,23,23,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
10510503,Banque Internationale à Luxembourg  Danmark,NA,NA,1,Finansiering og forsikring,1,Banker
10510732,Future CAD in Denmark A/S,9,9,1,Handel,1,Engroshandel med computere
10511038,BEKIDAN Maskinfabrik,13,13,1,Metalindustri,1,Maskinforarbejdning
10515637,Kyborg A/S,13,13,1,It- og informationstjenester,1,Konsulentbistand vedrørende informationsteknologi
10520509,Viden Djurs,287,287,1,Undervisning,1,Tekniske skoler og fagskoler
10521815,ZBC,1570,1570,2,"Føde-, drikke- og tobaksvareindustri; Undervisning",2,Forarbejdning af andet kød; Tekniske skoler og fagskoler
10525675,Sadolin & Albæk A/S,20 - 49,20,1,Ejendomshandel og udlejning,1,Ejendomsmæglere
10526280,Praktiserende Lægers Organisation,132,132,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
10531837,Viemose-Driboga A/S,13,13,2,Metalindustri; Ejendomshandel og udlejning,2,Fremstilling af metalkonstruktioner og dele heraf; Udlejning af erhvervsejendomme
10538009,Auto Centrum Fruens Bøge ApS,11,11,1,Handel,1,Detailhandel med personbiler
10547431,Odense Hydraulik ApS,13,13,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
10549744,GLS Denmark A/S,1143,1143,1,Transport,1,Andre post- og kurertjenester
10551307,Skare Meat Packers K/S,356,356,1,"Føde-, drikke- og tobaksvareindustri",1,Forarbejdning af andet kød
10553431,Glatbane.dk A/S,12,12,1,Undervisning,1,Køreskoler
10555787,BE installationer a/s,103,103,2,Bygge og anlæg; Rejsebureauer  rengøring og anden operationel service,2,El-installation; Kombinerede serviceydelser
10558697,TICRA,40,40,1,It- og informationstjenester,1,Computerprogrammering
10560179,Carepoint Horsens ApS,3,3,1,Handel,1,Detailhandel med personbiler
10560489,Sino Ejendomsselskab A/S,7,7,1,Ejendomshandel og udlejning,1,Udlejning af erhvervsejendomme
10562546,K.N. Tagdækning A/S,70,70,1,Bygge og anlæg,1,Tagdækningsvirksomhed
10564239,Stantek Smede- & Maskinværksted ApS,8,8,1,Metalindustri,1,Maskinforarbejdning
10565693,Nordsjællands Grundskole og Gymnasium samt HF og international department,156,156,2,Ejendomshandel og udlejning; Undervisning,2,Udlejning af erhvervsejendomme; Gymnasier
10570603,J.J.Trading Skoimport ApS,1,1,1,Handel,1,Engroshandel med fodtøj
10572371,Gudnason Granit ApS,1,1,1,Finansiering og forsikring,1,Anden finansiel formidling undtagen forsikring og pensionsforsikring
10574331,FleuraMetz Danmark A/S,22,22,1,Handel,1,Engroshandel med blomster og planter
10582989,BioInnovation Institute,152,152,1,Finansiering og forsikring,1,Anden finansiel formidling undtagen forsikring og pensionsforsikring
10582989,Novo Nordisk Fonden,152,152,1,Finansiering og forsikring,1,Anden finansiel formidling undtagen forsikring og pensionsforsikring
10585678,Advokat Bjarne Johnsen v/Bjarne Johnsen,5,5,2,Ejendomshandel og udlejning; Rådgivning mv.,2,Udlejning af erhvervsejendomme; Juridisk bistand
10586984,PM Montage-Teknik A/S,31,31,1,Handel,1,Engroshandel med træ
10598184,Finanstilsynet,403,403,1,Offentlig administration  forsvar og politi,1,Administration af og bidrag til erhvervsfremme
10601134,M Seals A/S,45,45,1,Handel,2,Engroshandel med andre maskiner og andet udstyr; Ikke-specialiseret engroshandel
10605830,Lesni A/S,24,24,1,Maskinindustri,1,Fremstilling af køle- og ventilationsanlæg (til industriel brug)
10610990,Natur-Drogeriet A/S,47,47,1,Handel,1,Specialiseret engroshandel med fødevarer i.a.n.
10611342,Betech A/S,67,67,1,Maskinindustri,1,Fremstilling af andre maskiner til generelle formål i.a.n.
10611571,LÆGERNE WULFF-ANDERSEN ApS,4,4,1,Sundhedsvæsen,1,Alment praktiserende læger
10613779,Intrum A/S,182,182,1,Rejsebureauer  rengøring og anden operationel service,1,Inkassovirksomhed og kreditoplysning
10615089,AgroSoft A/S,26,26,1,It- og informationstjenester,1,Computerprogrammering
10615291,Arrow ECS Denmark A/S,43,43,1,Handel,2,Engroshandel med elektronisk udstyr; Engroshandel med andre maskiner og andet udstyr
10616204,KELD & JOHS A/S,33,33,1,Bygge og anlæg,1,Opførelse af bygninger
10621577,Barslund A/S,370,370,2,Bygge og anlæg; Ejendomshandel og udlejning,2,Anlæg af veje og motorveje; Udlejning af erhvervsejendomme
10625408,Ældre Sagen,179,179,1,Sociale institutioner,1,Foreninger
10626595,Lægerne Kjær og Højring I/S,4,4,1,Sundhedsvæsen,1,Alment praktiserende læger
10626870,Bacher A/S,64,64,1,Handel,2,Engroshandel med beklædning; Tøjforretninger
10628334,Car Special A/S,31,31,1,Handel,2,Detailhandel med personbiler; Autoreparationsværksteder mv.
10629845,GS1 Denmark,37,37,1,Rejsebureauer  rengøring og anden operationel service,1,Anden forretningsservice i.a.n.
10631203,CA a-kasse,98,98,1,Offentlig administration  forsvar og politi,1,Lovpligtig socialsikring mv.
10632935,Rytmisk Musikkonservatorium,53,53,1,Undervisning,1,Videregående uddannelser på universitetsniveau
10633044,Warner Bros. International Television Production Danmark ApS,40,40,1,Forlag  tv og radio,1,Produktion af tv-programmer
10633397,Pravda,25,25,1,Reklame og øvrige erhvervsservice,1,Reklamebureauer
10634792,Børns Vilkår,266,266,1,Sociale institutioner,1,Foreninger
10635004,Plejekollektivet Stationen Selvejende Institution,28,28,2,Undervisning; Sociale institutioner,2,Folkeskoler o.lign.; Andre former for institutionsophold
10635942,BUPL Fyn,26,26,1,Andre serviceydelser  mv.,1,Fagforeninger
10639476,GASA Odense Frugt - Grønt. a.m.b.a.,28,28,2,Handel; Ejendomshandel og udlejning,2,Engroshandel med frugt og grøntsager; Udlejning af erhvervsejendomme
10643597,OJ Electronics A/S,164,164,1,Elektronikindustri,1,Fremstilling af udstyr til måling
10647185,Lægerne I/S,6,6,1,Sundhedsvæsen,1,Alment praktiserende læger
10648432,Advokatfirmaet Rödstenen I/S,16,16,1,Rådgivning mv.,1,Juridisk bistand
10649870,Ab Catering Aarhus A/S,129,129,1,Handel,1,Ikke-specialiseret engroshandel med føde-
10652030,Lægerne i Gug I/S,5,5,1,Sundhedsvæsen,1,Alment praktiserende læger
10658284,Focon Electronic Systems ApS,12,12,1,It- og informationstjenester,1,Computerprogrammering
10658446,Sol og Strand Feriehusudlejning A/S,1239,1239,1,Ejendomshandel og udlejning,1,Boliganvisning
10658837,Cane-line A/S,62,62,1,Handel,1,Engroshandel med møbler
10662508,LH-Gulve A/S,27,27,1,Bygge og anlæg,1,Udførelse af gulvbelægninger og vægbeklædning
10663210,Farum Fjernvarme A.m.b.a.,9,9,1,Energiforsyning,1,Varmeforsyning
10664195,Munck Havne & Anlæg a/s,153,153,1,Bygge og anlæg,1,Anlæg af ledningsnet til væsker
10665302,Telesikring A/S,137,137,2,Handel; Rejsebureauer  rengøring og anden operationel service,2,Engroshandel med andre maskiner og andet udstyr; Serviceydelser i forbindelse med sikkerhedssystemer
10665841,MultiLine A/S,237,237,1,Handel,1,Engroshandel med bøger
10665884,TKH Airport Solutions A/S,20,20,1,Fremst. af elektrisk udstyr,2,Fremstilling af andet elektrisk udstyr; Fremstilling af elektriske motorer
10667070,Producentforeningen,16,16,2,Ejendomshandel og udlejning; Andre serviceydelser  mv.,2,Udlejning af erhvervsejendomme; Erhvervs- og arbejdsgiverorganisationer
10668913,Fritidshjemmet Solhøjgård,6,6,1,Sociale institutioner,1,Skolefritidsordninger og fritidshjem
10676096,KEN Hygiene Systems A/S,233,233,1,Maskinindustri,2,Fremstilling af andre maskiner til generelle formål i.a.n.; Fremstilling af øvrige maskiner til specielle formål i.a.n.
10683548,Coor Service Management A/S,3471,3471,2,Hoteller og restauranter; Rejsebureauer  rengøring og anden operationel service,3,Anden restaurationsvirksomhed; Kombinerede serviceydelser; Almindelig rengøring i bygninger
10689872,Dansk-Tysk Handelskammer,7,7,1,Reklame og øvrige erhvervsservice,1,Andre liberale
10690102,Enox Gaffeltruck ApS,6,6,2,Maskinindustri; Handel,2,Fremstilling af løfte- og håndteringsudstyr; Engroshandel med andre maskiner og andet udstyr
10691133,Ferskvandscentret,133,133,2,Hoteller og restauranter; Ejendomshandel og udlejning,2,Konferencecentre og kursusejendomme; Udlejning af erhvervsejendomme
10691133,Ferskvandscentret Selvejende Institution,133,133,2,Hoteller og restauranter; Ejendomshandel og udlejning,2,Konferencecentre og kursusejendomme; Udlejning af erhvervsejendomme
10691133,Gl. Skovridergaard,133,133,2,Hoteller og restauranter; Ejendomshandel og udlejning,2,Konferencecentre og kursusejendomme; Udlejning af erhvervsejendomme
10701309,DanTaet A/S,17,17,1,Elektronikindustri,1,Fremstilling af udstyr til måling
10701732,DSI Dantech,115,115,1,Maskinindustri,2,Fremstilling af køle- og ventilationsanlæg (til industriel brug); Fremstilling af løfte- og håndteringsudstyr
10703131,J. Chr. Juhl A/S,16,16,1,Handel,1,Engroshandel med fisk og fiskeprodukter
10705673,Military Equipment Denmark A/S,14,14,2,Møbel- og anden industri mv.; Handel,3,Reparation af elektronisk og optisk udstyr; Agenturhandel med maskiner; Engroshandel med elektronisk udstyr
